equity,depression,health,class,weight_jin,family_status,class_10_after,inc_exp,floor_area,inc_ability,family_m,family_income,public_service_7,birth,social_neighbor,neighbor_familiarity,view,public_service_6,public_service_3,leisure_8,income,height_cm,public_service_4,house,relax,media_3,leisure_9,public_service_1,status_3_before,public_service_2,s_income,class_14,edu,media_4,f_work_14,public_service_9,status_peer,public_service_8,class_10_before,trust_2,public_service_5,trust_1,gender,s_edu,leisure_1,m_birth,leisure_6,social_friend,marital,socialize,trust_9,trust_5,m_work_14,trust_6,trust_13,nationality
4,4,4.0,6,123,3.0,5.0,20000.0,110.0,2.0,5.0,40000.0,70.0,70,3.0,5.0,4.0,70.0,50.0,5.0,0.0,160,70.0,1.0,4.0,4.0,5.0,70.0,2.0,80.0,31069.0,3.0,2.0,4.0,2.0,60.0,2.0,60.0,5.0,3.0,66.0,4.0,2,5.0,1.0,1944.0,4.0,4.0,7,1.0,3.0,4.0,2.0,4.0,3.0,1.0
3,5,5.0,5,120,2.0,5.0,50000.0,16.0,3.0,1.0,36000.0,70.0,80,3.0,5.0,3.0,70.0,70.0,5.0,36000.0,154,70.0,1.0,2.0,1.0,1.0,80.0,2.0,70.0,31069.0,5.0,2.0,4.0,16.0,70.0,3.0,70.0,5.0,3.0,70.0,3.0,2,5.0,1.0,1944.0,5.0,4.0,7,1.0,3.0,3.0,16.0,3.0,1.0,1.0
3,3,2.0,5,130,2.0,6.0,50000.0,500.0,2.0,5.0,30000.0,50.0,40,2.0,4.0,3.0,60.0,60.0,3.0,20000.0,165,60.0,1.0,4.0,2.0,4.0,60.0,2.0,60.0,10000.0,4.0,4.0,4.0,2.0,60.0,3.0,60.0,4.0,3.0,60.0,4.0,1,4.0,1.0,1948.0,4.0,2.0,3,4.0,3.0,3.0,2.0,3.0,3.0,1.0
1,4,3.0,5,110,3.0,6.0,70000.0,61.4,4.0,3.0,65000.0,60.0,40,3.0,4.0,4.0,60.0,60.0,1.0,40000.0,158,60.0,1.0,3.0,1.0,5.0,80.0,1.0,100.0,25000.0,3.0,4.0,5.0,1.0,80.0,3.0,80.0,3.0,5.0,30.0,5.0,1,4.0,1.0,1935.0,4.0,5.0,3,2.0,1.0,5.0,16.0,5.0,1.0,1.0
4,5,3.0,1,110,2.0,1.0,30000.0,134.0,2.0,2.0,70000.0,100.0,60,2.0,5.0,4.0,100.0,70.0,5.0,6000.0,173,85.0,1.0,4.0,1.0,5.0,80.0,3.0,90.0,1000.0,1.0,3.0,5.0,2.0,100.0,3.0,100.0,1.0,5.0,0.0,5.0,1,3.0,1.0,1944.0,4.0,7.0,3,3.0,3.0,5.0,2.0,5.0,1.0,1.0
3,4,4.0,6,50,4.0,5.0,30000.0,80.0,2.0,2.0,30000.0,70.0,30,5.0,3.0,4.0,70.0,70.0,4.0,20000.0,170,70.0,1.0,3.0,4.0,4.0,70.0,2.0,80.0,8000.0,6.0,4.0,3.0,1.0,70.0,1.0,70.0,5.0,5.0,70.0,5.0,1,4.0,2.0,1954.0,3.0,3.0,3,4.0,4.0,4.0,4.0,4.0,4.0,1.0
3,3,4.0,4,110,1.0,5.0,15000.0,200.0,2.0,2.0,5000.0,10.0,70,3.0,3.0,4.0,20.0,10.0,5.0,35405.0,152,10.0,1.0,3.0,1.0,5.0,10.0,2.0,20.0,31069.0,3.0,1.0,2.0,2.0,10.0,3.0,50.0,3.0,1.0,20.0,1.0,2,6.0,3.0,1944.0,4.0,4.0,4,3.0,4.0,5.0,2.0,4.0,2.0,1.0
4,5,5.0,3,120,3.0,5.0,150000.0,90.0,2.0,3.0,10000.0,90.0,20,3.0,4.0,3.0,80.0,85.0,3.0,10000.0,168,60.0,1.0,3.0,1.0,3.0,95.0,2.0,95.0,31069.0,2.0,11.0,3.0,1.0,90.0,3.0,90.0,3.0,4.0,80.0,4.0,1,5.0,2.0,1967.0,5.0,3.0,1,3.0,4.0,4.0,1.0,4.0,4.0,1.0
2,5,3.0,3,112,2.0,3.0,20000.0,50.0,3.0,1.0,13000.0,100.0,50,2.0,4.0,2.0,100.0,100.0,3.0,13000.0,150,100.0,1.0,3.0,1.0,5.0,100.0,1.0,100.0,31069.0,3.0,4.0,3.0,2.0,100.0,3.0,100.0,3.0,1.0,100.0,1.0,2,5.0,2.0,1922.0,4.0,7.0,7,4.0,3.0,5.0,2.0,1.0,1.0,1.0
1,2,3.0,1,130,1.0,1.0,15000.0,58.0,4.0,2.0,6000.0,20.0,60,3.0,4.0,5.0,30.0,30.0,5.0,3000.0,173,60.0,1.0,5.0,1.0,1.0,60.0,3.0,50.0,3000.0,3.0,3.0,5.0,2.0,60.0,3.0,50.0,2.0,4.0,20.0,4.0,2,3.0,1.0,1944.0,5.0,4.0,3,1.0,4.0,4.0,2.0,4.0,3.0,3.0
3,5,5.0,6,130,3.0,5.0,60000.0,85.0,4.0,3.0,70000.0,70.0,30,2.0,4.0,4.0,80.0,80.0,5.0,30000.0,162,80.0,1.0,4.0,1.0,1.0,70.0,1.0,80.0,40000.0,5.0,7.0,5.0,2.0,80.0,1.0,80.0,5.0,2.0,80.0,4.0,2,7.0,1.0,1952.0,4.0,2.0,3,2.0,4.0,3.0,2.0,5.0,1.0,1.0
4,3,3.0,2,160,2.0,4.0,200000.0,20.0,2.0,2.0,240000.0,80.0,30,4.0,3.0,4.0,80.0,50.0,1.0,120000.0,183,80.0,1.0,2.0,1.0,2.0,80.0,2.0,60.0,55000.0,1.0,10.0,4.0,9.0,80.0,3.0,80.0,1.0,4.0,60.0,5.0,1,6.0,1.0,1961.0,4.0,3.0,3,4.0,4.0,5.0,9.0,5.0,3.0,1.0
3,4,4.0,6,130,3.0,6.0,20000.0,240.0,2.0,2.0,23000.0,90.0,60,1.0,5.0,5.0,90.0,60.0,5.0,14000.0,161,60.0,1.0,2.0,1.0,5.0,80.0,2.0,90.0,8400.0,6.0,3.0,5.0,2.0,80.0,2.0,80.0,6.0,4.0,80.0,4.0,2,6.0,1.0,1944.0,4.0,1.0,3,2.0,4.0,4.0,2.0,4.0,3.0,1.0
4,4,4.0,7,150,2.0,9.0,800000.0,50.0,2.0,4.0,30000.0,100.0,20,6.0,5.0,5.0,90.0,50.0,4.0,10000.0,160,50.0,1.0,3.0,2.0,3.0,100.0,2.0,80.0,20000.0,4.0,6.0,5.0,2.0,50.0,3.0,90.0,5.0,5.0,90.0,5.0,2,4.0,1.0,1966.0,3.0,6.0,3,3.0,3.0,5.0,2.0,3.0,2.0,1.0
2,4,4.0,2,70,3.0,2.0,200000.0,80.0,4.0,4.0,80000.0,30.0,40,2.0,4.0,4.0,30.0,40.0,3.0,60000.0,176,60.0,1.0,3.0,3.0,3.0,100.0,1.0,70.0,20000.0,1.0,4.0,3.0,2.0,100.0,2.0,80.0,1.0,2.0,80.0,2.0,1,1.0,2.0,1944.0,2.0,1.0,3,3.0,2.0,2.0,2.0,2.0,2.0,1.0
4,4,5.0,5,110,3.0,3.0,300000.0,300.0,2.0,3.0,150000.0,70.0,20,3.0,5.0,4.0,70.0,70.0,5.0,100000.0,170,70.0,1.0,3.0,2.0,3.0,70.0,1.0,70.0,31069.0,3.0,8.0,5.0,3.0,70.0,2.0,70.0,4.0,4.0,70.0,4.0,1,4.0,5.0,1965.0,3.0,4.0,3,3.0,3.0,4.0,2.0,4.0,2.0,1.0
4,4,5.0,5,130,3.0,6.0,60000.0,220.0,3.0,2.0,30000.0,80.0,20,1.0,4.0,4.0,80.0,70.0,4.0,35405.0,160,70.0,1.0,4.0,2.0,3.0,80.0,2.0,80.0,10000.0,4.0,3.0,4.0,2.0,80.0,2.0,80.0,4.0,3.0,80.0,4.0,2,4.0,1.0,1968.0,3.0,2.0,3,4.0,3.0,4.0,2.0,3.0,3.0,1.0
4,3,4.0,5,106,3.0,6.0,50000.0,60.0,3.0,3.0,50000.0,70.0,40,1.0,4.0,4.0,75.0,70.0,4.0,30000.0,160,70.0,1.0,4.0,3.0,5.0,80.0,1.0,80.0,20000.0,4.0,6.0,5.0,2.0,70.0,2.0,75.0,4.0,3.0,60.0,4.0,2,6.0,2.0,1940.0,4.0,1.0,3,3.0,4.0,4.0,2.0,4.0,1.0,1.0
4,4,4.0,5,120,3.0,5.0,268194.0,80.0,2.0,3.0,74276.0,80.0,60,1.0,5.0,4.0,60.0,40.0,2.0,0.0,160,60.0,1.0,3.0,1.0,4.0,60.0,1.0,60.0,0.0,3.0,1.0,4.0,2.0,60.0,2.0,60.0,5.0,4.0,60.0,4.0,2,1.0,2.0,1944.0,4.0,1.0,3,4.0,4.0,4.0,2.0,4.0,1.0,4.0
2,4,3.0,4,145,3.0,4.0,1000000.0,20.0,3.0,1.0,74276.0,50.0,50,1.0,3.0,3.0,50.0,50.0,3.0,35405.0,178,50.0,1.0,3.0,3.0,5.0,50.0,3.0,50.0,31069.0,4.0,1.0,4.0,3.0,50.0,3.0,50.0,4.0,3.0,50.0,3.0,1,5.0,1.0,1944.0,4.0,2.0,6,3.0,3.0,4.0,4.0,4.0,1.0,1.0
2,3,4.0,4,90,2.0,8.0,500000.0,400.0,3.0,7.0,36000.0,60.0,60,2.0,4.0,4.0,56.0,50.0,5.0,0.0,160,50.0,1.0,4.0,1.0,5.0,60.0,3.0,60.0,0.0,3.0,1.0,3.0,2.0,30.0,3.0,68.0,2.0,4.0,45.0,4.0,2,3.0,3.0,1944.0,4.0,2.0,3,4.0,2.0,4.0,2.0,4.0,2.0,1.0
4,4,4.0,4,104,2.0,5.0,20000.0,200.0,2.0,1.0,2400.0,60.0,60,1.0,5.0,4.0,60.0,60.0,4.0,2400.0,156,60.0,1.0,5.0,1.0,1.0,70.0,2.0,70.0,31069.0,2.0,3.0,4.0,3.0,70.0,3.0,70.0,3.0,5.0,60.0,5.0,2,5.0,1.0,1929.0,3.0,1.0,7,5.0,5.0,5.0,2.0,5.0,3.0,1.0
4,5,4.0,2,120,3.0,2.0,60000.0,10.0,3.0,3.0,74276.0,70.0,50,1.0,5.0,4.0,60.0,40.0,5.0,35405.0,160,60.0,0.0,3.0,1.0,5.0,50.0,2.0,50.0,31069.0,2.0,4.0,4.0,2.0,50.0,3.0,60.0,2.0,3.0,50.0,4.0,1,1.0,1.0,1944.0,3.0,1.0,3,4.0,3.0,4.0,2.0,3.0,1.0,1.0
4,5,4.0,5,98,2.0,5.0,30000.0,60.0,1.0,1.0,30000.0,100.0,90,1.0,5.0,4.0,100.0,100.0,5.0,30000.0,155,100.0,1.0,4.0,4.0,1.0,100.0,2.0,100.0,31069.0,3.0,2.0,5.0,1.0,50.0,2.0,100.0,5.0,4.0,50.0,5.0,2,5.0,1.0,1944.0,4.0,7.0,7,4.0,5.0,5.0,15.0,5.0,4.0,1.0
4,5,4.0,5,150,3.0,6.0,3000.0,60.0,3.0,1.0,19200.0,80.0,70,3.0,3.0,4.0,80.0,80.0,5.0,19200.0,167,80.0,1.0,3.0,1.0,5.0,80.0,2.0,50.0,31069.0,3.0,3.0,5.0,2.0,80.0,2.0,80.0,4.0,2.0,80.0,3.0,2,5.0,1.0,1944.0,4.0,4.0,7,1.0,4.0,4.0,15.0,4.0,1.0,1.0
3,3,5.0,6,98,4.0,6.0,100000.0,300.0,2.0,4.0,8000.0,80.0,30,3.0,4.0,4.0,60.0,80.0,1.0,8000.0,160,80.0,1.0,4.0,1.0,4.0,80.0,1.0,80.0,55000.0,4.0,4.0,4.0,1.0,80.0,1.0,70.0,4.0,3.0,75.0,3.0,2,6.0,2.0,1959.0,4.0,1.0,3,4.0,3.0,4.0,3.0,4.0,1.0,1.0
4,3,3.0,4,108,1.0,4.877703604806409,20000.0,90.0,2.0,2.0,74276.0,90.0,60,3.0,4.0,4.0,90.0,90.0,5.0,35405.0,158,90.0,1.0,1.0,1.0,5.0,90.0,3.0,90.0,31069.0,1.0,1.0,4.0,2.0,90.0,3.0,90.0,3.0,5.0,90.0,5.0,2,1.0,1.0,1944.0,4.0,4.0,4,1.0,5.0,5.0,2.0,5.0,5.0,1.0
2,5,5.0,5,110,2.0,6.0,80000.0,41.0,2.0,3.0,90000.0,70.0,20,7.0,3.0,4.0,60.0,60.0,3.0,30000.0,168,70.0,1.0,3.0,1.0,4.0,80.0,1.0,60.0,31069.0,4.0,6.0,3.0,12.0,70.0,3.0,70.0,4.0,3.0,80.0,4.0,2,5.0,2.0,1964.0,4.0,5.0,1,2.0,4.0,5.0,12.0,4.0,3.0,1.0
2,4,4.0,4,116,2.0,4.0,50000.0,60.0,2.0,4.0,50000.0,70.0,30,3.0,2.0,4.0,80.0,80.0,4.0,50000.0,175,80.0,1.0,5.0,1.0,4.0,80.0,1.0,88.0,0.0,4.0,4.0,5.0,10.0,80.0,3.0,80.0,4.0,4.0,70.0,5.0,1,4.0,1.0,1944.0,4.0,4.0,3,1.0,4.0,4.0,9.0,4.0,4.0,1.0
4,3,3.0,5,140,3.0,5.0,50000.0,200.0,2.0,4.0,5000.0,70.0,40,3.0,5.0,5.0,85.0,85.0,3.0,20000.0,180,85.0,1.0,3.0,3.0,4.0,85.0,1.0,85.0,5000.0,3.0,4.0,3.0,2.0,85.0,2.0,85.0,4.0,4.0,85.0,4.0,1,1.0,3.0,1944.0,4.0,4.0,3,3.0,3.0,5.0,2.0,3.0,1.0,1.0
4,3,2.0,3,90,3.0,3.0,20000.0,60.0,2.0,3.0,8000.0,70.0,60,3.0,5.0,4.0,70.0,70.0,1.0,5000.0,150,69.0,1.0,4.0,1.0,1.0,90.0,2.0,90.0,31069.0,1.0,1.0,1.0,2.0,70.0,3.0,90.0,2.0,4.0,70.0,5.0,2,5.0,1.0,1944.0,1.0,4.0,7,1.0,5.0,5.0,2.0,4.0,1.0,1.0
4,2,2.0,4,110,1.0,5.0,10000.0,70.0,2.0,1.0,74276.0,80.0,60,2.0,5.0,4.0,80.0,100.0,3.0,35405.0,165,100.0,0.0,4.0,2.0,4.0,80.0,2.0,50.0,31069.0,1.0,1.0,3.0,2.0,100.0,3.0,80.0,2.0,3.0,100.0,2.0,1,5.0,3.0,1935.0,5.0,7.0,1,3.0,2.0,5.0,15.0,2.0,1.0,1.0
3,5,4.0,6,100,3.0,10.0,30000.0,100.0,2.0,4.0,40000.0,80.0,20,5.0,3.0,4.0,80.0,80.0,1.0,10000.0,163,80.0,1.0,3.0,1.0,5.0,80.0,2.0,80.0,10000.0,8.0,4.0,5.0,2.0,80.0,2.0,80.0,3.0,4.0,80.0,4.0,2,4.0,1.0,1970.0,4.0,4.0,3,3.0,2.0,4.0,2.0,4.0,2.0,4.0
4,5,3.0,5,110,3.0,5.0,50000.0,40.0,2.0,3.0,132000.0,70.0,80,3.0,4.0,3.0,70.0,70.0,5.0,48000.0,160,70.0,1.0,3.0,4.0,5.0,70.0,2.0,70.0,48000.0,5.0,6.0,4.0,3.0,70.0,2.0,70.0,5.0,3.0,70.0,3.0,2,7.0,1.0,1944.0,4.0,5.0,3,3.0,3.0,3.0,4.0,4.0,1.0,1.0
5,2,1.0,1,90,1.0,1.8777036048064084,4000.0,55.0,1.0,2.0,3720.0,90.0,60,2.0,4.0,1.0,80.0,80.0,5.0,2220.0,160,80.0,1.0,4.0,1.0,5.0,90.0,3.0,90.0,1500.0,1.0,3.0,2.0,16.0,90.0,3.0,80.0,4.0,4.0,80.0,5.0,1,1.0,2.0,1910.0,3.0,3.0,3,2.0,4.0,4.0,2.0,4.0,2.0,1.0
2,3,2.0,3,85,1.0,3.0,2000.0,80.0,2.0,3.0,74276.0,70.0,60,5.0,2.0,4.0,60.0,60.0,5.0,1500.0,160,60.0,1.0,1.0,1.0,5.0,60.0,3.0,50.0,31069.0,2.0,1.0,2.0,16.0,60.0,3.0,50.0,8.0,4.0,40.0,5.0,2,5.0,3.0,1924.0,5.0,5.0,7,2.0,2.0,5.0,16.0,4.0,1.0,1.0
4,3,5.0,2,110,2.0,4.0,15000.0,100.0,3.0,4.0,10000.0,99.0,40,6.0,4.0,2.0,99.0,99.0,5.0,5000.0,150,99.0,1.0,4.0,1.0,5.0,99.0,2.0,99.0,5000.0,3.0,3.0,4.0,2.0,99.0,3.0,99.0,3.0,4.0,99.0,4.0,1,4.0,1.0,1944.0,4.0,6.0,3,2.0,3.0,4.0,2.0,4.0,2.0,1.0
1,3,3.0,5,140,2.0,4.0,30000.0,60.0,3.0,3.0,25000.0,80.0,40,2.0,5.0,3.0,80.0,80.0,2.0,0.0,163,80.0,1.0,4.0,1.0,5.0,100.0,2.0,80.0,25000.0,1.0,3.0,4.0,2.0,80.0,3.0,80.0,1.0,4.0,80.0,4.0,2,3.0,1.0,1944.0,5.0,7.0,3,4.0,4.0,4.0,2.0,4.0,2.0,1.0
2,5,4.0,5,120,3.0,5.877703604806409,268194.0,75.0,2.0,2.0,48000.0,65.0,50,6.0,4.0,4.0,70.0,60.0,5.0,24000.0,155,65.0,1.0,4.0,2.0,4.0,70.0,2.0,70.0,48000.0,5.0,6.0,5.0,1.0,70.0,2.0,70.0,5.0,2.0,65.0,4.0,2,6.0,1.0,1944.0,4.0,6.0,3,2.0,2.0,2.0,2.0,2.0,1.0,1.0
3,3,3.0,5,110,3.0,6.0,40000.0,240.0,2.0,2.0,25000.0,70.0,50,3.0,4.0,3.0,70.0,80.0,4.0,20000.0,156,80.0,1.0,3.0,3.0,4.0,80.0,2.0,80.0,5000.0,3.0,3.0,4.0,16.0,60.0,2.0,80.0,3.0,4.0,80.0,4.0,1,3.0,1.0,1949.0,4.0,4.0,3,3.0,3.0,4.0,2.0,4.0,2.0,1.0
4,4,4.0,1,118,3.0,3.0,5000.0,120.0,2.0,1.0,0.0,80.0,60,3.0,5.0,3.0,60.0,60.0,5.0,0.0,150,60.0,1.0,1.0,1.0,5.0,60.0,1.0,70.0,0.0,1.0,3.0,5.0,2.0,60.0,2.0,60.0,1.0,4.0,70.0,5.0,1,1.0,2.0,1919.0,5.0,3.0,3,2.0,3.0,5.0,2.0,3.0,2.0,1.0
2,2,2.0,4,82,3.0,6.0,268194.0,100.0,3.0,3.0,12000.0,50.0,50,3.0,4.0,3.0,40.0,50.0,5.0,6000.0,150,40.0,1.0,2.0,1.0,5.0,40.0,3.0,50.0,6000.0,2.0,4.0,4.0,2.0,40.0,3.0,60.0,3.0,4.0,50.0,4.0,2,4.0,1.0,1944.0,4.0,5.0,3,2.0,4.0,4.0,2.0,3.0,2.0,1.0
4,3,3.0,4,120,2.0,6.0,20000.0,65.0,2.0,2.0,18000.0,100.0,60,2.0,5.0,4.0,100.0,100.0,5.0,20000.0,172,100.0,1.0,5.0,2.0,5.0,100.0,1.0,100.0,0.0,2.0,4.0,5.0,1.0,100.0,2.0,100.0,2.0,4.0,100.0,4.0,1,3.0,1.0,1922.0,4.0,5.0,4,3.0,4.0,4.0,1.0,4.0,1.0,1.0
2,5,4.0,5,140,3.0,7.0,300000.0,60.0,2.0,2.0,150000.0,59.0,30,7.0,2.0,2.0,50.0,50.0,2.0,150000.0,174,60.0,2.0,4.0,1.0,2.0,60.0,2.0,50.0,100000.0,5.0,12.0,2.0,1.0,70.0,2.0,60.0,5.0,3.0,59.0,3.0,1,13.0,2.0,1952.0,4.0,3.0,2,2.0,3.0,4.0,1.0,3.0,3.0,1.0
4,3,2.0,3,135,2.0,3.0,20000.0,100.0,2.0,2.0,40000.0,80.0,60,2.0,5.0,4.0,80.0,80.0,4.0,5000.0,175,80.0,1.0,2.0,3.0,5.0,80.0,1.0,80.0,0.0,2.0,4.0,4.0,2.0,80.0,3.0,80.0,2.0,5.0,80.0,5.0,1,3.0,1.0,1944.0,4.0,2.0,3,4.0,4.0,5.0,2.0,4.0,3.0,1.0
2,4,4.0,4,150,1.0,6.0,268194.0,110.0,2.0,3.0,50000.0,70.0,40,5.0,4.0,4.0,70.0,70.0,5.0,30000.0,170,70.0,1.0,3.0,1.0,5.0,60.0,1.0,70.0,20000.0,1.0,4.0,5.0,2.0,60.0,2.0,60.0,3.0,4.0,70.0,4.0,1,3.0,1.0,1944.0,4.0,6.0,3,2.0,4.0,4.0,16.0,4.0,4.0,1.0
3,2,1.0,3,132,2.0,5.0,10000000.0,240.0,2.0,3.0,20000.0,100.0,40,7.0,4.0,5.0,69.0,66.0,1.0,0.0,155,50.0,1.0,3.0,5.0,5.0,100.0,1.0,30.0,20000.0,1.0,4.0,3.0,2.0,80.0,3.0,69.0,2.0,3.0,66.0,3.0,2,3.0,2.0,1935.0,4.0,7.0,3,3.0,3.0,5.0,15.0,4.0,1.0,1.0
4,4,3.0,3,115,2.0,5.0,100000.0,150.0,2.0,2.0,20000.0,80.0,50,1.0,5.0,2.0,60.0,60.0,5.0,9000.0,150,60.0,1.0,3.0,1.0,5.0,80.0,2.0,60.0,20000.0,2.0,1.0,5.0,2.0,60.0,3.0,60.0,3.0,4.0,60.0,4.0,2,3.0,1.0,1944.0,3.0,1.0,3,5.0,4.0,5.0,2.0,4.0,2.0,1.0
4,4,3.0,7,100,3.0,7.0,40000.0,126.0,2.0,4.0,140000.0,80.0,90,3.0,4.0,2.0,70.0,85.0,5.0,35000.0,152,90.0,2.0,4.0,1.0,2.0,80.0,2.0,70.0,31069.0,3.0,1.0,4.0,2.0,80.0,1.0,80.0,7.0,3.0,80.0,5.0,2,5.0,2.0,1893.0,3.0,4.0,7,3.0,3.0,5.0,2.0,5.0,2.0,1.0
4,4,2.0,3,100,2.0,3.0,20000.0,110.0,3.0,2.0,40000.0,80.0,40,3.0,3.0,3.0,80.0,80.0,3.0,0.0,158,80.0,1.0,3.0,3.0,3.0,80.0,2.0,80.0,31069.0,3.0,10.0,4.0,2.0,80.0,3.0,80.0,3.0,4.0,80.0,4.0,2,5.0,1.0,1944.0,3.0,4.0,6,1.0,4.0,4.0,2.0,4.0,4.0,1.0
2,5,5.0,5,130,2.0,8.0,70000.0,100.0,2.0,3.0,74276.0,60.0,20,3.0,2.0,4.0,65.0,40.0,1.0,3500.0,175,70.0,1.0,4.0,1.0,2.0,70.0,2.0,65.0,31069.0,4.0,12.0,4.0,1.0,65.0,2.0,60.0,4.0,3.0,50.0,3.0,1,5.0,2.0,1970.0,4.0,4.0,1,1.0,2.0,4.0,1.0,3.0,2.0,1.0
3,4,2.0,5,105,3.0,6.0,60000.0,50.0,2.0,2.0,20000.0,70.0,50,5.0,5.0,2.0,70.0,70.0,4.0,10000.0,165,80.0,1.0,3.0,1.0,4.0,80.0,2.0,80.0,10000.0,2.0,4.0,4.0,2.0,70.0,3.0,70.0,5.0,4.0,80.0,4.0,1,3.0,3.0,1937.0,5.0,5.0,3,2.0,3.0,4.0,2.0,3.0,1.0,1.0
5,4,2.0,5,90,2.0,5.0,0.0,140.0,2.0,1.0,26000.0,79.0,80,1.0,4.0,4.0,78.0,80.0,5.0,8400.0,150,81.0,1.0,4.0,1.0,5.0,78.0,2.0,79.0,31069.0,4.0,1.0,2.0,8.0,88.0,3.0,84.0,4.0,4.0,88.0,4.0,2,5.0,1.0,1944.0,4.0,7.0,7,4.0,3.0,4.0,2.0,4.0,3.0,1.0
2,4,5.0,6,98,3.0,7.0,200000.0,80.0,3.0,4.0,300000.0,70.0,30,3.0,3.0,4.0,70.0,60.0,2.0,100000.0,160,70.0,1.0,4.0,3.0,2.0,69.0,1.0,50.0,150000.0,4.0,12.0,2.0,2.0,60.0,2.0,70.0,5.0,3.0,70.0,4.0,2,12.0,3.0,1947.0,3.0,2.0,3,3.0,3.0,4.0,2.0,4.0,3.0,1.0
3,4,3.0,7,96,4.0,7.877703604806409,60000.0,140.0,2.0,1.0,60000.0,69.0,80,3.0,5.0,3.0,69.0,50.0,1.0,60000.0,173,69.0,1.0,5.0,5.0,1.0,95.0,2.0,80.0,31069.0,3.0,6.0,5.0,9.0,80.0,1.0,69.0,4.0,2.0,40.0,4.0,1,5.0,1.0,1944.0,2.0,5.0,7,5.0,3.0,5.0,15.0,5.0,3.0,1.0
3,4,3.0,5,134,3.0,4.0,40000.0,70.0,2.0,1.0,36000.0,60.0,60,5.0,3.0,4.0,65.0,70.0,5.0,36000.0,168,70.0,1.0,4.0,1.0,2.0,70.0,2.0,75.0,31069.0,4.0,4.0,5.0,2.0,70.0,2.0,60.0,4.0,4.0,65.0,4.0,1,5.0,1.0,1925.0,4.0,4.0,7,4.0,4.0,4.0,2.0,4.0,2.0,1.0
4,5,5.0,6,100,3.0,8.0,48000.0,200.0,2.0,3.0,20000.0,80.0,20,1.0,5.0,4.0,70.0,70.0,3.0,35405.0,160,70.0,2.0,4.0,2.0,4.0,80.0,2.0,70.0,31069.0,7.0,12.0,3.0,3.0,70.0,3.0,70.0,3.0,3.0,60.0,4.0,2,5.0,4.0,1973.0,4.0,1.0,1,4.0,3.0,5.0,2.0,4.0,3.0,1.0
4,5,5.0,5,110,3.0,6.0,10000.0,1000.0,1.0,2.0,100000.0,50.0,50,3.0,5.0,4.0,60.0,50.0,5.0,20000.0,160,60.0,2.0,1.0,1.0,5.0,100.0,1.0,50.0,50000.0,7.0,3.0,1.0,2.0,60.0,2.0,50.0,4.0,4.0,60.0,5.0,2,6.0,5.0,1938.0,5.0,4.0,3,1.0,5.0,5.0,2.0,5.0,2.0,1.0
1,4,5.0,6,130,3.0,6.0,20000.0,49.0,2.0,1.0,10000.0,80.0,50,7.0,4.0,2.0,70.0,60.0,4.0,10000.0,176,60.0,1.0,4.0,2.0,5.0,90.0,2.0,80.0,31069.0,5.0,6.0,4.0,3.0,60.0,2.0,80.0,5.0,2.0,60.0,4.0,1,5.0,2.0,1944.0,5.0,7.0,6,2.0,2.0,2.0,4.0,3.0,1.0,1.0
4,4,4.0,5,100,3.0,6.0,268194.0,90.0,2.0,2.0,74276.0,90.0,60,6.0,3.0,4.0,90.0,90.0,5.0,1060.0,150,90.0,1.0,4.0,1.0,5.0,90.0,2.0,90.0,24000.0,3.0,3.0,4.0,2.0,90.0,2.0,90.0,4.0,4.0,90.0,4.0,2,3.0,1.0,1944.0,4.0,6.0,3,2.0,3.0,4.0,2.0,4.0,1.0,1.0
2,2,4.0,2,140,3.0,2.8777036048064084,268194.0,30.0,2.0,3.0,20000.0,90.0,60,3.0,4.0,3.0,90.0,90.0,5.0,20000.0,162,90.0,1.0,5.0,2.0,2.0,90.0,2.0,90.0,31069.0,3.0,1.0,2.0,2.0,90.0,2.0,90.0,5.0,2.0,90.0,2.0,2,5.0,5.0,1944.0,2.0,4.0,7,1.0,2.0,2.0,2.0,2.0,1.0,1.0
4,4,4.0,4,140,2.0,6.0,40000.0,70.0,2.0,3.0,30000.0,70.0,20,3.0,3.0,4.0,60.0,79.0,2.0,35405.0,174,80.0,1.0,3.0,2.0,2.0,80.0,2.0,70.0,31069.0,3.0,12.0,4.0,5.0,80.0,2.0,80.0,4.0,2.0,80.0,4.0,1,5.0,2.0,1970.0,4.0,3.0,1,3.0,3.0,4.0,1.0,4.0,1.0,1.0
4,4,4.0,6,130,3.0,8.0,500000.0,59.0,2.0,2.0,200000.0,75.0,20,3.0,2.0,4.0,80.0,70.0,2.0,100000.0,173,75.0,1.0,4.0,3.0,3.0,70.0,1.0,85.0,100000.0,6.0,12.0,4.0,9.0,75.0,2.0,75.0,3.0,4.0,75.0,4.0,1,12.0,1.0,1971.0,4.0,2.0,3,4.0,3.0,5.0,9.0,5.0,1.0,1.0
4,5,4.0,5,110,4.0,6.0,100000.0,56.7,2.0,2.0,100000.0,80.0,30,6.0,2.0,4.0,88.0,97.0,4.0,48000.0,160,85.0,1.0,3.0,2.0,4.0,90.0,2.0,80.0,31069.0,4.0,10.0,5.0,1.0,80.0,2.0,80.0,5.0,3.0,87.0,3.0,2,5.0,1.0,1955.0,3.0,5.0,1,3.0,3.0,3.0,1.0,3.0,1.0,1.0
